LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Power Difference
2207.019043,9.80681324,2666.01371,191.4817963,458.9946675
2151.822998,9.383358002,2393.465662,190.7711945,241.6426644
2600.212891,10.34340954,2987.790341,188.6428986,387.5774505
2959.283936,11.14797974,3322.224623,183.1083069,362.9406871
3375.707031,11.80296993,3487.931274,182.8379974,112.224243
3405.514893,11.74682999,3476.972668,184.7232056,71.45777528
3342.456055,11.68616962,3464.482684,184.6759033,122.0266293
3061.289063,11.0526104,3290.702499,184.7015076,229.4134368
3013.695068,11.0171299,3278.456549,189.2138062,264.7614811
2742.5,10.70979977,3160.060781,188.1125031,417.5607811
2513.969971,10.11655045,2862.466446,187.7465973,348.496475
2115.217041,9.364697456,2381.240275,188.2259064,266.0232343
2255.60498,9.816329002,2672.509428,187.3592072,416.9044472
2151.75708,9.648664474,2553.571895,185.1808929,401.814815
2192.98999,9.630620003,2540.194249,187.9604034,347.204259
2192.322998,9.494729996,2466.528295,187.6300964,274.2052968
2056.781982,9.248011589,2304.942049,186.3959961,248.1600665
1620.213989,8.481116295,1816.361669,186.8822937,196.1476795
1088.041016,7.127140045,1074.264641,190.477005,-13.77637429
818.2918701,6.594637871,843.5096928,192.7169952,25.21782266
917.9536743,6.959392071,997.8128334,192.1390076,79.85915906
1023.364014,7.288458824,1151.31609,188.3899994,127.9520762
1019.205994,7.402869225,1208.184446,181.6934967,188.9784527
660.3364868,6.244342804,709.5680027,185.0014954,49.2315159
577.3261719,5.75153923,544.3551105,203.8654938,-32.97106135
628.8759155,6.046186924,639.6800933,211.9221039,10.80417777
211.2400055,4.498766899,221.7387398,205.7041931,10.49873433
343.3323059,5.4398489,451.861644,189.6161957,108.5293381
700.2550049,6.7872262,923.0142094,172.8735046,222.7592045
998.1641235,7.403409958,1208.457767,163.3264008,210.2936435
1360.646973,8.248066902,1675.091874,158.1398926,314.4449013
1346.703979,8.132491112,1606.757089,155.1876068,260.0531094
967.9207153,7.007575035,1019.402449,152.4600983,51.4817337
646.119812,6.219244003,700.4833545,156.3094025,54.36354253
656.1094971,6.53063488,818.0262801,147.3881989,161.916783
475.3330078,5.876923084,584.2495849,140.8746033,108.9165771
303.3843079,4.83914423,297.4437335,146.0178986,-5.940574318
289.5770874,4.804841042,289.4632156,150.4514008,-0.11387179
468.9356995,5.554007053,484.671005,160.1985931,15.73530549
453.3935852,5.299191952,413.045649,165.4472961,-40.34793622
152.6107941,3.968468904,122.0255665,170.0350952,-30.58522761
175.9940033,4.16803503,154.8448847,186.1186066,-21.14911859
167.2698059,4.16586113,154.4243269,190.8992004,-12.84547899
47.79745865,3.353600979,37.3179235,202.3482971,-10.47953515
24.19724083,2.816464901,0,184.9588928,-24.19724083
0,2.464189053,0,188.7677002,0
39.14524078,3.657510996,71.62600864,186.0001068,32.48076786
14.53532982,2.826318979,0,194.4916992,-14.53532982
0,2.423604965,0,187.1674957,0
16.34674072,3.680042028,74.75791774,157.5879974,58.41117702
55.13547897,3.073899984,18.80169611,195.7528992,-36.33378286
0,1.841879964,0,83.05211639,0
0,3.316288948,34.12434223,114.8134995,34.12434223
42.68334961,3.500709057,52.07945459,64.77271271,9.396104979
189.3484039,4.317556858,184.3488423,69.33336639,-4.999561598
450.3942871,5.647596836,512.4780348,69.42302704,62.08374766
419.8226013,5.483191013,464.1774677,67.40795898,44.35486641
444.4610901,5.576274872,491.2117198,71.68546295,46.75062966
392.5463867,5.354848862,428.1974728,70.99842072,35.65108613
224.4676971,4.540878773,230.7028517,73.06786346,6.235154578
252.4450073,4.70876503,267.5442313,75.36779785,15.09922396
266.5177917,4.852502823,300.574049,72.12651062,34.05625721
335.0664063,5.128513813,368.2101114,65.17832947,33.14370518
459.0184021,5.436481953,450.91203,70.89240265,-8.106372069
485.8693848,5.638438225,509.7198901,71.83544922,23.85050538
454.7800903,5.66001606,516.2310881,67.67030334,61.45099772
518.960083,5.894161224,589.8608995,70.74256134,70.90081646
786.3590698,6.753260136,908.6788561,69.97125244,122.3197863
750.5568848,6.523900986,815.3718042,71.34726715,64.81491945
739.2650757,6.470794201,794.6139668,71.07060242,55.34889112
878.8007813,6.995461941,1013.94724,70.12148285,135.1464585
828.0067139,6.833879948,942.9279518,68.27596283,114.921238
864.9160156,6.774096012,917.4564539,70.97402191,52.54043826
1071.405029,7.294102192,1154.076945,71.50737762,82.67191559
1193.271973,7.572912216,1295.736543,71.05451965,102.4645706
1231.505005,7.616463184,1318.611497,69.96398926,87.10649162
1234.327026,7.642580986,1332.447046,69.50267792,98.1200195
1501.744995,8.153040886,1618.816819,71.7564621,117.0718241
1628.135986,8.431361198,1785.839801,70.40196228,157.7038147
1665.791992,8.454581261,1800.060908,72.44180298,134.2689157
1638.709961,8.381747246,1755.592825,72.02528381,116.882864
1725.956055,8.430673599,1785.419305,72.39901733,59.46325077
2027.553955,8.961294174,2119.069316,73.50222778,91.51536071
1756.224976,8.48593235,1819.325786,71.50377655,63.10081042
1881.756958,8.707442284,1957.369106,72.88343048,75.61214788
2047.428955,9.026627541,2161.170638,74.44815063,113.7416832
2063.455078,8.986699104,2135.419884,72.64795685,71.96480611
2189.667969,9.166513443,2251.841078,73.05476379,62.17310953
2106.518066,9.124004364,2224.218998,73.72064209,117.7009312
2045.81604,8.903903961,2082.23562,72.77850342,36.41957996
2034.343994,9.000098228,2144.054224,71.58753204,109.7102302
2044.593994,9.042398453,2171.358705,70.27114868,126.7647105
2192.61499,9.220381737,2286.91984,69.94003296,94.30484928
2412.39502,9.55626297,2483.852274,70.24822235,71.4572542
2165.514893,9.193206787,2269.213629,69.71330261,103.6987365
2431.429932,9.691583633,2584.934323,71.37238312,153.5043916
2457.468018,9.703450203,2593.493017,70.94790649,136.0249994
2657.870117,10.12578011,2867.861232,72.18611908,209.9911147
2436.366943,9.670084,2569.303873,73.19803619,132.9369294
2201.224121,9.209980011,2280.140124,74.48390198,78.91600244
2299.493896,9.477258682,2455.057608,74.09835052,155.563712
2572.949951,10.37541008,3004.279306,72.9887619,431.3293546
2591.590088,10.17733955,2897.527961,72.99835968,305.9378731
2458.61792,9.830939293,2682.424309,69.0256424,223.8063886
2175.587891,9.21665287,2284.489085,68.86746979,108.9011939
2568.200928,10.05333042,2824.81805,69.64753723,256.6171221
2368.191895,9.518468857,2454.454632,69.58573914,86.26273724
2603.916016,9.886129379,2719.24351,72.11824036,115.327494
2596.113037,10.00189972,2793.282627,73.76605225,197.1695896
2651.970947,10.08356953,2842.978066,72.16306305,191.0071182
2811.63501,10.45880985,3045.920577,70.16902161,234.2855669
3021.103027,10.87285042,3225.677571,69.43695068,204.5745435
3146.461914,11.16114044,3326.417358,68.85619354,179.9554441
2844.11792,10.6020298,3113.058105,70.01735687,268.9401851
2980.539063,11.01881981,3279.046281,73.46060181,298.5072181
2863.635986,10.71350002,3161.622407,73.39951324,297.9864211
2949.141113,10.85007,3216.897434,70.20319366,267.7563202
2929.635986,10.81272984,3202.236364,70.80951691,272.6003775
3206.052979,11.4828701,3417.557994,72.42398834,211.5050155
3182.625977,11.36201954,3385.827015,72.97543335,203.2010381
2653.795898,10.23956013,2932.280945,71.0311203,278.4850461
2622.955078,10.2341404,2929.298835,70.15442657,306.3437571
2688.150879,10.26988029,2948.807022,67.41493988,260.6561427
2894.821045,10.73404026,3170.228905,66.37486267,275.4078598
3006.903076,10.69752979,3154.857911,66.85292053,147.954835
3176.39502,11.21004009,3341.667088,65.93389893,165.2720684
3148.115967,11.01780987,3278.693918,63.82545853,130.5779509
3026.5,10.70207024,3156.78761,65.36813354,130.2876097
3247.74292,11.3439703,3380.834073,70.00302887,133.0911534
3156.389893,10.96805,3261.04445,65.70848083,104.6545571
3120.169922,10.93735027,3249.870968,67.16259766,129.7010464
2970.649902,10.64914989,3133.973142,69.01920319,163.3232399
2907.582031,10.57672977,3101.591513,69.35951233,194.0094814
2629.126953,9.911678314,2735.951919,69.7568512,106.8249662
2885.208008,10.45744038,3045.252165,71.37638855,160.0441569
2977.064941,10.57938004,3102.80049,69.43557739,125.7355484
2898.153076,10.43268013,3033.079274,66.89341736,134.9261979
2897.822998,10.46498966,3048.930489,68.7040863,151.1074911
2844.344971,10.44884014,3041.042939,69.38651276,196.6979686
2731.208008,9.957091331,2765.132697,67.64823151,33.92468914
2567.952881,9.805234909,2664.933385,68.52770233,96.98050428
2670.316895,9.999443054,2791.755658,70.09555817,121.4387635
2441.208008,9.464039803,2446.380732,65.81585693,5.172724473
2564.592041,9.621835709,2533.640407,64.60932922,-30.95163406
2552.125,9.860876083,2702.520025,64.83000183,150.3950253
2868.999023,10.39708042,3015.283365,63.12665939,146.2843412
2920.378906,10.39237022,3012.90263,61.12290955,92.5237235
2764.431885,10.09350967,2848.886492,63.07762909,84.45460727
2815.147949,10.29938984,2964.63715,64.19930267,149.4892006
2880.728027,10.29442024,2961.988706,61.73952103,81.26067842
2408.47998,9.308941841,2344.748399,58.08378983,-63.73158116
2681.278076,9.929501534,2747.483207,60.37736893,66.20513124
2965.324951,10.73948956,3172.494576,60.86597061,207.1696252
2859.865967,10.41633034,3024.94944,60.62347031,165.0834737
2530.351074,9.781367302,2648.495214,60.06130981,118.1441399
2614.558105,9.914726257,2737.931123,60.65177155,123.3730177
2522.329102,9.594311714,2512.928492,59.0226593,-9.400609951
2296.176025,9.189897537,2267.05881,58.18635941,-29.117215
2538.110107,9.855828285,2699.15223,59.85697937,161.0421223
2488.856934,9.505111694,2443.940816,58.07030869,-44.9161178
2366.878906,9.464080811,2446.407647,56.69498062,79.52874099
2655.594971,9.890534401,2722.139375,59.31019974,66.54440462
2936.447021,10.67780018,3146.412516,59.21395874,209.9654948
2864.462891,10.55352974,3090.929816,62.31719971,226.4669254
2904.1521,10.57308006,3099.923611,60.56325912,195.7715112
2572.444092,9.699071884,2590.340829,56.1927681,17.89673706
2625.37207,9.766812325,2638.377075,56.94118118,13.0050049
2709.186035,10.09171009,2847.819051,56.0130806,138.6330162
2531.406006,9.500905991,2440.616887,53.28041077,-90.78911899
2741.805908,10.17125988,2894.071013,56.27217865,152.2651052
2811.330078,10.2635603,2945.384206,54.93468857,134.0541275
2447.688965,9.48878479,2462.624703,54.65404129,14.93573787
2667.231934,9.845365524,2692.145042,53.63195038,24.91310886
2372.300049,9.257285118,2310.995118,52.41765976,-61.30493047
2568.694092,9.779727936,2647.359141,50.58758926,78.66504967
2130.072021,8.948708534,2110.97931,49.67811966,-19.09271137
1679.61499,8.073453903,1572.337167,51.62517929,-107.2778237
1787.909058,8.277176857,1692.492752,52.44654083,-95.41630546
1600.162964,7.885765076,1465.273391,53.75268173,-134.8895725
2457.321045,9.550278664,2479.231885,54.35501099,21.91084026
2230.804932,9.242671013,2301.457057,53.8380394,70.65212501
2124.906006,8.919348717,2092.133795,51.57427979,-32.77221124
1738.587036,8.274827957,1691.085933,53.20716095,-47.50110361
1150.661987,7.216261864,1116.390401,55.57081985,-34.27158644
1394.753052,7.632159233,1326.915823,57.17391968,-67.83722831
1419.619995,7.693449974,1359.641601,53.06111908,-59.97839368
1358.766968,7.599473953,1309.658682,50.30099106,-49.10828527
1298.397949,7.405731201,1209.631563,50.40126038,-88.76638574
1464.042969,7.785676003,1409.755513,53.82976151,-54.2874554
1314.432007,7.456188202,1235.345953,49.336689,-79.08605348
1131.987061,7.086803913,1055.548117,46.45418167,-76.43894364
1100.56897,7.061056137,1043.712448,44.56299973,-56.85652214
1134.262939,7.171652794,1095.170453,39.91641998,-39.09248659
1051.912964,6.956935883,996.7201052,42.47489166,-55.19285871
1502.078003,7.771091938,1401.762866,48.78799057,-100.3151372
1615.360962,8.187802315,1639.306999,50.19168091,23.94603683
1314.004028,7.445176125,1229.701134,50.72288895,-84.30289453
1458.881958,7.7264328,1377.44569,49.57902145,-81.43626818
1638.229004,7.95093298,1502.024425,49.71352005,-136.2045789
1627.03894,8.039245605,1552.550543,51.53831863,-74.48839697
1624.269043,8.047497749,1557.312942,51.35332108,-66.95610053
1836.261963,8.319598198,1717.981144,53.14326096,-118.2808193
1959.734009,8.52145195,1841.238638,55.83966064,-118.4953703
1784.567017,8.167578697,1627.372461,56.30131912,-157.1945555
1979.192993,8.578838348,1876.828655,55.81492996,-102.3643385
2025.300049,8.664670944,1930.468304,56.74087906,-94.83174493
1788.839966,8.240656853,1670.674276,56.73575974,-118.1656901
2162.98291,8.963339806,2120.38488,59.37977982,-42.59803052
2399.125977,9.39136982,2398.716252,56.84790039,-0.409724294
1945.781982,8.503651619,1830.24589,54.74293137,-115.5360926
1751.765015,8.092956543,1583.669976,52.41973114,-168.0950385
1877.593994,8.411986351,1774.005182,56.73777008,-103.5888124
1957.944946,8.606882095,1894.30184,57.11914825,-63.64310622
2163.919922,8.847234726,2046.013763,58.70151901,-117.9061589
2481.503906,9.580330849,2502.304736,57.5751915,20.80083021
2417.405029,9.520338058,2455.920746,59.94892883,38.5157164
2266.666016,9.099529266,2208.341233,55.11016083,-58.32478271
1669.175049,7.991817951,1525.314653,53.66955948,-143.8603955
2001.848022,8.620434761,1902.764538,55.88764191,-99.08348422
1942.430054,8.338306427,1729.269838,52.58150864,-213.160216
1868.468994,8.239600182,1670.044723,52.19433975,-198.424271
2021.38501,8.580166817,1877.655205,54.13605118,-143.7298049
1964.719971,8.484895706,1818.687624,54.60248947,-146.0323466
2052.657959,8.668967247,1933.165443,50.19667816,-119.4925157
2127.077881,8.750067711,1984.285026,50.62879181,-142.7928552
2265.416016,9.047103882,2174.400237,51.97771072,-91.01577897
2250.250977,9.032006264,2164.644255,53.3752594,-85.60672145
2243.045898,8.902774811,2081.512404,53.62889862,-161.5334949
2243.592041,9.015042305,2153.692589,52.77706909,-89.89945222
2223.710938,8.991481781,2138.500987,52.49755859,-85.20995001
2215.587891,8.9463377,2109.45611,52.30495071,-106.131781
2278.36499,9.047112465,2174.405785,54.15032959,-103.9592048
2038.709961,8.62898159,1908.107521,51.04515076,-130.6024396
1954.780029,8.435816765,1788.56544,48.66970062,-166.2145894
1932.833008,8.57733345,1875.892476,50.41180038,-56.94053214
2195.291016,8.926837921,2096.93734,52.90353012,-98.35367574
2093.604004,8.821464539,2029.594145,50.47877884,-64.00985899
1797.348999,8.028989792,1546.641442,47.17480087,-250.7075573
2016.239014,8.388754845,1759.853285,46.30860901,-256.3857282
2143.375977,8.70016861,1952.786649,45.56315994,-190.5893278
2228.574951,9.157809258,2246.180686,46.0631485,17.60573453
1679.432007,7.907055855,1477.229063,44.42842102,-202.2029441
1869.082031,8.423289299,1780.90578,49.30855179,-88.17625076
1643.371948,8.087156296,1580.295586,49.34487152,-63.07636178
1714.550049,8.09264183,1583.486802,51.21907043,-131.0632466
1878.119995,8.377081871,1752.758549,55.23855972,-125.3614464
2121.104004,8.890886307,2073.901457,58.77960968,-47.20254698
1851.697021,8.355164528,1739.466849,57.83102036,-112.2301722
1900.845947,8.446876526,1795.337633,55.78065109,-105.5083142
1388.857056,7.51236105,1264.347386,51.85298157,-124.50967
1592.125977,7.908473015,1478.026634,53.80580902,-114.0993427
1648.819946,8.036932945,1551.217121,54.47864914,-97.60282508
2115.095947,8.830026627,2035.045792,57.56039047,-80.0501551
2066.948975,8.71218586,1960.359262,54.28023911,-106.5897128
1478.155029,7.65926981,1341.333114,50.97906876,-136.8219155
1925.529053,8.468940735,1808.875617,55.18743896,-116.6534353
1743.61499,8.227728844,1662.978737,54.02276993,-80.63625356
1869.859009,8.438083649,1789.952759,54.50320053,-79.90624979
1888.817993,8.336091042,1727.931544,60.41270065,-160.8864492
1770.207031,8.206329346,1650.273363,61.81444931,-119.9336679
1306.817017,7.389978886,1201.681701,61.49110031,-105.135316
1223.509033,7.288580894,1151.375761,61.6196785,-72.13327178
1425.467041,7.579108238,1298.975901,58.90995026,-126.4911405
1236.536987,7.266918182,1140.819347,53.76152039,-95.71764018
1140.134033,7.055401802,1041.124828,52.39588165,-99.00920554
1185.733032,7.17830801,1098.319055,53.1583519,-87.4139776
1283.133057,7.393342018,1203.375915,52.66400909,-79.75714144
1481.557983,7.735658169,1382.449288,53.59127045,-99.10869561
1358.387939,7.449502945,1231.916879,48.56455994,-126.47106
1058.672974,6.927730083,983.7844946,45.97179031,-74.88847902
1034.339966,6.962223053,999.0732403,44.28020096,-35.26672548
1279.982056,7.35471487,1184.01729,44.4011116,-95.96476582
1214.465942,7.22947216,1122.726716,47.61544037,-91.73922601
1077.91394,6.899096966,971.2051771,48.24285126,-106.7087633
1444.295044,7.6908741,1358.256779,51.85816956,-86.03826451
1499.296997,7.654619217,1338.853342,50.72589111,-160.4436547
1650.750977,8.068016052,1569.183993,53.03993988,-81.56698333
1442.337036,7.656847,1340.040893,55.32683945,-102.2961436
1665.593018,8.033647537,1549.323772,57.073349,-116.2692459
1758.973999,8.205435753,1649.743717,55.2678299,-109.2302823
1633.697998,8.000391006,1530.220622,53.45923996,-103.4773763
1811.073975,8.408177376,1771.681982,54.54891968,-39.39199272
1908.071045,8.528288841,1845.466788,56.1497612,-62.60425697
1361.19104,7.528533936,1272.683324,52.86907959,-88.50771583
1520.590942,7.790774822,1412.555787,53.3260498,-108.0351558
1607.18103,7.93563509,1493.355751,54.61574173,-113.8252789
1486.19397,7.75824213,1394.741567,52.36680984,-91.45240313
1466.959961,7.596921921,1308.317063,49.30487823,-158.6428981
1217.18103,7.331981182,1172.725734,46.7869606,-44.4552961
895.8895874,6.617256165,852.6258712,44.81280899,-43.26371621
899.0869751,6.587689877,840.7209733,41.00217056,-58.36600178
987.4816284,6.801417828,929.0442721,40.36894989,-58.43735635
1260.786987,7.284079075,1149.176534,37.02833176,-111.610453
1215.103027,7.156589985,1088.066296,39.53866959,-127.0367316
1185.115967,7.237380028,1126.531268,51.24795914,-58.58469846
1647.359009,8.038455009,1552.094644,52.14151001,-95.26436439
1179.155029,7.206865788,1111.898201,47.45355988,-67.25682836
1036.089966,6.859345913,953.9081706,39.71173096,-82.18179525
1025.144043,6.959218979,997.7358022,43.27124023,-27.4082408
